asset,year,region,installed,technology,capacity
7,2065,Kenya,2020,Solar PV (Distributed with Storage),0.39640000000
8,2035,Kenya,2020,Solar PV (Utility),0.71240000000
8,2040,Kenya,2020,Solar PV (Utility),0.69810000000
8,2045,Kenya,2020,Solar PV (Utility),0.68410000000
8,2050,Kenya,2020,Solar PV (Utility),0.67050000000
8,2054,Kenya,2020,Solar PV (Utility),0.55870000000
8,2055,Kenya,2020,Solar PV (Utility),0.53080000000
8,2059,Kenya,2020,Solar PV (Utility),0.41900000000
8,2060,Kenya,2020,Solar PV (Utility),0.39110000000
8,2064,Kenya,2020,Solar PV (Utility),0.27940000000
8,2065,Kenya,2020,Solar PV (Utility),0.25140000000
9,2035,Kenya,2025,Geothermal Power Plant,451.68590000000
9,2040,Kenya,2025,Geothermal Power Plant,451.68590000000
9,2045,Kenya,2025,Geothermal Power Plant,451.68590000000
9,2050,Kenya,2025,Geothermal Power Plant,451.68590000000
9,2054,Kenya,2025,Geothermal Power Plant,451.68590000000
10,2035,Kenya,2030,Geothermal Power Plant,456.85630000000
10,2040,Kenya,2030,Geothermal Power Plant,456.85630000000
10,2045,Kenya,2030,Geothermal Power Plant,456.85630000000
10,2050,Kenya,2030,Geothermal Power Plant,456.85630000000
10,2054,Kenya,2030,Geothermal Power Plant,456.85630000000
10,2055,Kenya,2030,Geothermal Power Plant,456.85630000000
10,2059,Kenya,2030,Geothermal Power Plant,456.85630000000
11,2040,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2045,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2050,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2054,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2055,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2059,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2060,Kenya,2035,Geothermal Power Plant,456.73420000000
11,2064,Kenya,2035,Geothermal Power Plant,456.73420000000
