asset,year,region,technology,installed,capacity
5,2054,Kenya-edited,Geothermal Power Plant,2030,55.58110000000
5,2055,Kenya-edited,Geothermal Power Plant,2030,55.58110000000
5,2059,Kenya-edited,Geothermal Power Plant,2030,55.58110000000
6,2030,Kenya-edited,Large Hydropower Plant (Dam) (>100MW),2020,7.71090000000
6,2035,Kenya-edited,Large Hydropower Plant (Dam) (>100MW),2020,5.39760000000
6,2040,Kenya-edited,Large Hydropower Plant (Dam) (>100MW),2020,3.77830000000
6,2045,Kenya-edited,Large Hydropower Plant (Dam) (>100MW),2020,2.64480000000
6,2049,Kenya-edited,Large Hydropower Plant (Dam) (>100MW),2020,2.01010000000
6,2050,Kenya-edited,Large Hydropower Plant (Dam) (>100MW),2020,1.85140000000
7,2030,Kenya-edited,Light Fuel Oil Power Plant,2020,4.44260000000
7,2035,Kenya-edited,Light Fuel Oil Power Plant,2020,3.10980000000
7,2040,Kenya-edited,Light Fuel Oil Power Plant,2020,2.17690000000
7,2045,Kenya-edited,Light Fuel Oil Power Plant,2020,1.52380000000
7,2049,Kenya-edited,Light Fuel Oil Power Plant,2020,1.15810000000
7,2050,Kenya-edited,Light Fuel Oil Power Plant,2020,1.06670000000
8,2030,Kenya-edited,Medium Hydropower Plant (10-100MW),2020,3.84460000000
8,2035,Kenya-edited,Medium Hydropower Plant (10-100MW),2020,2.69120000000
8,2040,Kenya-edited,Medium Hydropower Plant (10-100MW),2020,1.88390000000
8,2045,Kenya-edited,Medium Hydropower Plant (10-100MW),2020,1.31870000000
8,2049,Kenya-edited,Medium Hydropower Plant (10-100MW),2020,1.00220000000
8,2050,Kenya-edited,Medium Hydropower Plant (10-100MW),2020,0.92310000000
9,2030,Kenya-edited,Oil Fired Gas Turbine (SCGT),2020,6.90730000000
9,2035,Kenya-edited,Oil Fired Gas Turbine (SCGT),2020,4.83510000000
9,2040,Kenya-edited,Oil Fired Gas Turbine (SCGT),2020,3.38460000000
9,2045,Kenya-edited,Oil Fired Gas Turbine (SCGT),2020,2.36920000000
9,2049,Kenya-edited,Oil Fired Gas Turbine (SCGT),2020,1.80060000000
9,2050,Kenya-edited,Oil Fired Gas Turbine (SCGT),2020,1.65840000000
10,2030,Kenya-edited,Onshore Wind,2020,4.79030000000
10,2035,Kenya-edited,Onshore Wind,2020,3.35320000000
10,2040,Kenya-edited,Onshore Wind,2020,2.34730000000
10,2045,Kenya-edited,Onshore Wind,2020,1.64310000000
10,2049,Kenya-edited,Onshore Wind,2020,1.24870000000
10,2050,Kenya-edited,Onshore Wind,2020,1.15020000000
11,2030,Kenya-edited,Solar PV (Distributed with Storage),2020,0.58470000000
11,2035,Kenya-edited,Solar PV (Distributed with Storage),2020,0.40930000000
11,2040,Kenya-edited,Solar PV (Distributed with Storage),2020,0.28650000000
11,2045,Kenya-edited,Solar PV (Distributed with Storage),2020,0.20060000000
11,2049,Kenya-edited,Solar PV (Distributed with Storage),2020,0.15240000000
11,2050,Kenya-edited,Solar PV (Distributed with Storage),2020,0.14040000000
12,2030,Kenya-edited,Solar PV (Utility),2020,0.37090000000
12,2035,Kenya-edited,Solar PV (Utility),2020,0.25960000000
12,2040,Kenya-edited,Solar PV (Utility),2020,0.18170000000
12,2045,Kenya-edited,Solar PV (Utility),2020,0.12720000000
12,2049,Kenya-edited,Solar PV (Utility),2020,0.09670000000
12,2050,Kenya-edited,Solar PV (Utility),2020,0.08900000000
