asset,year,region,installed,technology,capacity
8,2035,Kenya,2020,Solar PV (Utility),0.16350000000
8,2040,Kenya,2020,Solar PV (Utility),0.09810000000
8,2045,Kenya,2020,Solar PV (Utility),0.05890000000
8,2049,Kenya,2020,Solar PV (Utility),0.04000000000
8,2050,Kenya,2020,Solar PV (Utility),0.03530000000
9,2035,Kenya,2025,Geothermal Power Plant,35.35700000000
9,2040,Kenya,2025,Geothermal Power Plant,35.35700000000
9,2045,Kenya,2025,Geothermal Power Plant,35.35700000000
9,2049,Kenya,2025,Geothermal Power Plant,35.35700000000
9,2050,Kenya,2025,Geothermal Power Plant,35.35700000000
9,2054,Kenya,2025,Geothermal Power Plant,35.35700000000
10,2035,Kenya,2030,Biomass Power Plant,23.16870000000
10,2040,Kenya,2030,Biomass Power Plant,23.16870000000
10,2045,Kenya,2030,Biomass Power Plant,23.16870000000
10,2049,Kenya,2030,Biomass Power Plant,23.16870000000
10,2050,Kenya,2030,Biomass Power Plant,23.16870000000
10,2054,Kenya,2030,Biomass Power Plant,23.16870000000
10,2055,Kenya,2030,Biomass Power Plant,23.16870000000
10,2059,Kenya,2030,Biomass Power Plant,23.16870000000
10,2060,Kenya,2030,Biomass Power Plant,23.16870000000
10,2064,Kenya,2030,Biomass Power Plant,23.16870000000
11,2035,Kenya,2030,Coal Power Plant,6.35610000000
11,2040,Kenya,2030,Coal Power Plant,6.35610000000
11,2045,Kenya,2030,Coal Power Plant,6.35610000000
11,2049,Kenya,2030,Coal Power Plant,6.35610000000
11,2050,Kenya,2030,Coal Power Plant,6.35610000000
11,2054,Kenya,2030,Coal Power Plant,6.35610000000
11,2055,Kenya,2030,Coal Power Plant,6.35610000000
11,2059,Kenya,2030,Coal Power Plant,6.35610000000
11,2060,Kenya,2030,Coal Power Plant,6.35610000000
11,2064,Kenya,2030,Coal Power Plant,6.35610000000
11,2065,Kenya,2030,Coal Power Plant,6.35610000000
11,2069,Kenya,2030,Coal Power Plant,6.35610000000
12,2035,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2040,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2045,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2049,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2050,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2054,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2055,Kenya,2030,Geothermal Power Plant,56.17470000000
12,2059,Kenya,2030,Geothermal Power Plant,56.17470000000
13,2040,Kenya,2035,Biomass Power Plant,11.78410000000
13,2045,Kenya,2035,Biomass Power Plant,11.78410000000
13,2049,Kenya,2035,Biomass Power Plant,11.78410000000
13,2050,Kenya,2035,Biomass Power Plant,11.78410000000
13,2054,Kenya,2035,Biomass Power Plant,11.78410000000
13,2055,Kenya,2035,Biomass Power Plant,11.78410000000
13,2059,Kenya,2035,Biomass Power Plant,11.78410000000
13,2060,Kenya,2035,Biomass Power Plant,11.78410000000
13,2064,Kenya,2035,Biomass Power Plant,11.78410000000
13,2065,Kenya,2035,Biomass Power Plant,11.78410000000
13,2069,Kenya,2035,Biomass Power Plant,11.78410000000
14,2040,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2045,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2049,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2050,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2054,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2055,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2059,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2060,Kenya,2035,Geothermal Power Plant,52.92340000000
14,2064,Kenya,2035,Geothermal Power Plant,52.92340000000
15,2040,Kenya,2035,Onshore Wind,12.24130000000
15,2045,Kenya,2035,Onshore Wind,12.24130000000
15,2049,Kenya,2035,Onshore Wind,12.24130000000
15,2050,Kenya,2035,Onshore Wind,12.24130000000
15,2054,Kenya,2035,Onshore Wind,12.24130000000
15,2055,Kenya,2035,Onshore Wind,12.24130000000
15,2059,Kenya,2035,Onshore Wind,12.24130000000
15,2060,Kenya,2035,Onshore Wind,12.24130000000
15,2064,Kenya,2035,Onshore Wind,12.24130000000
