asset,year,region,technology,installed,capacity
6,2080,Kenya,Coal Power Plant,2045,37.11550000000
6,2084,Kenya,Coal Power Plant,2045,37.11550000000
7,2045,Kenya,Geothermal Power Plant,2020,71.78150000000
7,2049,Kenya,Geothermal Power Plant,2020,71.24850000000
7,2050,Kenya,Geothermal Power Plant,2020,1.55460000000
8,2045,Kenya,Geothermal Power Plant,2025,40.79640000000
8,2049,Kenya,Geothermal Power Plant,2025,40.79640000000
8,2050,Kenya,Geothermal Power Plant,2025,40.79640000000
8,2054,Kenya,Geothermal Power Plant,2025,40.79640000000
9,2045,Kenya,Geothermal Power Plant,2030,61.25810000000
9,2049,Kenya,Geothermal Power Plant,2030,61.25810000000
9,2050,Kenya,Geothermal Power Plant,2030,61.25810000000
9,2054,Kenya,Geothermal Power Plant,2030,61.25810000000
9,2055,Kenya,Geothermal Power Plant,2030,61.25810000000
9,2059,Kenya,Geothermal Power Plant,2030,61.25810000000
10,2045,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2049,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2050,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2054,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2055,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2059,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2060,Kenya,Geothermal Power Plant,2035,54.21500000000
10,2064,Kenya,Geothermal Power Plant,2035,54.21500000000
11,2045,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2049,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2050,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2054,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2055,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2059,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2060,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2064,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2065,Kenya,Geothermal Power Plant,2040,60.87680000000
11,2069,Kenya,Geothermal Power Plant,2040,60.87680000000
12,2050,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2054,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2055,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2059,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2060,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2064,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2065,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2069,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2070,Kenya,Geothermal Power Plant,2045,85.59420000000
12,2074,Kenya,Geothermal Power Plant,2045,85.59420000000
13,2045,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,2.64480000000
13,2049,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,2.01010000000
13,2050,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,1.85140000000
14,2045,Kenya,Light Fuel Oil Power Plant,2020,1.52380000000
14,2049,Kenya,Light Fuel Oil Power Plant,2020,1.15810000000
14,2050,Kenya,Light Fuel Oil Power Plant,2020,1.06670000000
15,2045,Kenya,Medium Hydropower Plant (10-100MW),2020,1.31870000000
15,2049,Kenya,Medium Hydropower Plant (10-100MW),2020,1.00220000000
15,2050,Kenya,Medium Hydropower Plant (10-100MW),2020,0.92310000000
16,2045,Kenya,Oil Fired Gas Turbine (SCGT),2020,2.36920000000
16,2049,Kenya,Oil Fired Gas Turbine (SCGT),2020,1.80060000000
16,2050,Kenya,Oil Fired Gas Turbine (SCGT),2020,1.65840000000
17,2045,Kenya,Onshore Wind,2020,1.64310000000
17,2049,Kenya,Onshore Wind,2020,1.24870000000
17,2050,Kenya,Onshore Wind,2020,1.15020000000
18,2045,Kenya,Solar PV (Distributed with Storage),2020,0.20060000000
18,2049,Kenya,Solar PV (Distributed with Storage),2020,0.15240000000
18,2050,Kenya,Solar PV (Distributed with Storage),2020,0.14040000000
19,2045,Kenya,Solar PV (Utility),2020,0.12720000000
19,2049,Kenya,Solar PV (Utility),2020,0.09670000000
19,2050,Kenya,Solar PV (Utility),2020,0.08900000000
