asset,year,region,installed,technology,capacity
12,2060,Kenya,2035,Biomass Power Plant,10.69230000000
12,2064,Kenya,2035,Biomass Power Plant,10.69230000000
12,2065,Kenya,2035,Biomass Power Plant,10.69230000000
12,2069,Kenya,2035,Biomass Power Plant,10.69230000000
13,2040,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2045,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2049,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2050,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2054,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2055,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2059,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2060,Kenya,2035,Geothermal Power Plant,52.05370000000
13,2064,Kenya,2035,Geothermal Power Plant,52.05370000000
