asset,year,region,installed,technology,capacity
13,2063,Kenya,2035,CSP with Storage,490.22830000000
13,2064,Kenya,2035,CSP with Storage,490.22830000000
13,2065,Kenya,2035,CSP with Storage,490.22830000000
13,2068,Kenya,2035,CSP with Storage,490.22830000000
13,2069,Kenya,2035,CSP with Storage,490.22830000000
14,2050,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2054,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2055,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2059,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2060,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2063,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2064,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2065,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2068,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2069,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2070,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2074,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2075,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2078,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2079,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2084,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2085,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2089,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
15,2050,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2054,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2055,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2059,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2060,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2063,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2064,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2065,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2068,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2069,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2070,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2074,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2075,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2078,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2079,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2084,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2085,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2089,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
16,2050,Kenya,2035,Offshore Wind,125.44860000000
16,2054,Kenya,2035,Offshore Wind,125.44860000000
16,2055,Kenya,2035,Offshore Wind,125.44860000000
16,2059,Kenya,2035,Offshore Wind,125.44860000000
16,2060,Kenya,2035,Offshore Wind,125.44860000000
16,2063,Kenya,2035,Offshore Wind,125.44860000000
16,2064,Kenya,2035,Offshore Wind,125.44860000000
17,2050,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2054,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2055,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2059,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2060,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2063,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2064,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2065,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2068,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2069,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2070,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2074,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2075,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2078,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2079,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2084,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2085,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2089,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
18,2050,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2054,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2055,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2059,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2060,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2063,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
19,2050,Kenya,2040,CSP with Storage,582.03180000000
19,2054,Kenya,2040,CSP with Storage,582.03180000000
19,2055,Kenya,2040,CSP with Storage,582.03180000000
19,2059,Kenya,2040,CSP with Storage,582.03180000000
19,2060,Kenya,2040,CSP with Storage,582.03180000000
19,2063,Kenya,2040,CSP with Storage,582.03180000000
19,2064,Kenya,2040,CSP with Storage,582.03180000000
19,2065,Kenya,2040,CSP with Storage,582.03180000000
19,2068,Kenya,2040,CSP with Storage,582.03180000000
19,2069,Kenya,2040,CSP with Storage,582.03180000000
19,2070,Kenya,2040,CSP with Storage,582.03180000000
19,2074,Kenya,2040,CSP with Storage,582.03180000000
20,2050,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2054,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2055,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2059,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2060,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2063,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2064,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2065,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2068,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2069,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2070,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2074,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2075,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2078,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2079,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2084,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2085,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2089,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2090,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
20,2094,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),413.03970000000
21,2050,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2054,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2055,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2059,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2060,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2063,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2064,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2065,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
21,2068,Kenya,2040,Solar PV (Distributed with Storage),463.72970000000
22,2050,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2054,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2055,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2059,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2060,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2063,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2064,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2065,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2068,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2069,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2070,Kenya,2045,Geothermal Power Plant,659.06630000000
22,2074,Kenya,2045,Geothermal Power Plant,659.06630000000
23,2055,Kenya,2050,CSP with Storage,400.00180000000
23,2059,Kenya,2050,CSP with Storage,400.00180000000
23,2060,Kenya,2050,CSP with Storage,400.00180000000
23,2063,Kenya,2050,CSP with Storage,400.00180000000
23,2064,Kenya,2050,CSP with Storage,400.00180000000
23,2065,Kenya,2050,CSP with Storage,400.00180000000
23,2068,Kenya,2050,CSP with Storage,400.00180000000
23,2069,Kenya,2050,CSP with Storage,400.00180000000
23,2070,Kenya,2050,CSP with Storage,400.00180000000
23,2074,Kenya,2050,CSP with Storage,400.00180000000
23,2075,Kenya,2050,CSP with Storage,400.00180000000
23,2078,Kenya,2050,CSP with Storage,400.00180000000
23,2079,Kenya,2050,CSP with Storage,400.00180000000
23,2084,Kenya,2050,CSP with Storage,400.00180000000
24,2055,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2059,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2060,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2063,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2064,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2065,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2068,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2069,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2070,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2074,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2075,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2078,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2079,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2084,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2085,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2089,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2090,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2094,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2095,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
24,2104,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),233.67080000000
25,2055,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2059,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2060,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2063,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2064,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2065,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2068,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2069,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2070,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2074,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2075,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
25,2078,Kenya,2050,Solar PV (Distributed with Storage),400.00000000000
